MANDT,POSTYPE,MATNR,OWNER,OWNER_ROLE,BATCH,CAT,STOCK_DOCCAT,STOCK_DOCNO,STOCK_ITMNO,STOCK_USAGE,ENTITELED,ENTITLED_ROLE,COO,QUAN,UNIT,HUTYP,LGPLA,GR_DATE,GR_TIME,VFDAT,PMAT,EXTNO,HUIDENT,PARHUIDENT,TOPHUIDENT,ROW,REFROW,G_WEIGHT,N_WEIGHT,UNIT_GW,T_WEIGHT,UNIT_TW,G_VOLUME,N_VOLUME,UNIT_GV,T_VOLUME,UNIT_TV,G_CAPA,N_CAPA,T_CAPA,LENGTH,WIDTH,HEIGHT,UNIT_LWH,MAX_WEIGHT,TOLW,TARE_VAR,MAX_VOLUME,TOLV,CLOSED_PACKAGE,MAX_CAPA,MAX_LENGTH,MAX_WIDTH,MAX_HEIGHT,UNIT_MAX_LWH,SERNR,CWQUAN,CWUNIT,CWEXACT,LOGPOS,UII,DUMMY_ISU,ZEUGN,AMOUNT_LC
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20160121,100938,20160121,,,00000000000000,,00000000000000,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,600,PCE,,HIGH BAY BIN,20160121,100938,20160121,,,00000000000000,,00000000000000,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,300,PCE,,HIGH BAY BIN,20160310,104917,20160310,,,00000000000000,,00000000000000,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298576,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,600,PCE,,HIGH BAY BIN,20160310,104916,20160310,,,00000000000000,,00000000000000,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20160311,204951,20160311,,,00000000000000,,00000000000000,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298582,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,835,PCE,,HIGH BAY BIN,20160428,103422,20160428,,,00000000000000,,00000000000000,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298582,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20160503,121319,20160503,,,00000000000000,,00000000000000,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298582,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2400,PCE,,HIGH BAY BIN,20160516,93343,20160516,,,00000000000000,,00000000000000,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298622,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20160614,94906,20160614,,,00000000000000,,00000000000000,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298622,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,510,PCE,,HIGH BAY BIN,20160620,95335,20160620,,,00000000000000,,00000000000000,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298616,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,300,PCE,,HIGH BAY BIN,20160818,105326,20160818,,,00000000000000,,00000000000000,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31375114,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,9120,PCE,,HIGH BAY BIN,20160901,100913,20160901,,,00000000000000,,00000000000000,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298618,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,600,PCE,,HIGH BAY BIN,20161024,94905,20161024,,,00000000000000,,00000000000000,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298576,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,300,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298580,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,300,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298582,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,600,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298582,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,300,PCE,,HIGH BAY BIN,20161024,94904,20161024,,,00000000000000,,00000000000000,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460381,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1400,PCE,,HIGH BAY BIN,20170102,80905,20170102,,,00000000000000,,00000000000000,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298584,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,255,PCE,,HIGH BAY BIN,20170315,133307,20170315,,,00000000000000,,00000000000000,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298584,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20170405,233717,20170405,,,00000000000000,,00000000000000,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298586,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,4200,PCE,,HIGH BAY BIN,20170412,121313,20170412,,,00000000000000,,00000000000000,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298584,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20170412,121313,20170412,,,00000000000000,,00000000000000,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298584,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1200,PCE,,HIGH BAY BIN,20170424,112107,20170424,,,00000000000000,,00000000000000,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,6763907,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,14,PCE,,HIGH BAY BIN,20170626,95900,20170626,,,00000000000000,,00000000000000,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31430994,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,400,PCE,,HIGH BAY BIN,20170817,132632,20170817,,,00000000000000,,00000000000000,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31430994,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,360,PCE,,HIGH BAY BIN,20170817,132610,20170817,,,00000000000000,,00000000000000,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,8244801,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,168,PCE,,HIGH BAY BIN,20171212,131507,20171212,,,00000000000000,,00000000000000,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,8244803,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,112,PCE,,HIGH BAY BIN,20171212,132317,20171212,,,00000000000000,,00000000000000,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,8244801,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,12,PCE,,HIGH BAY BIN,20171212,145345,20171212,,,00000000000000,,00000000000000,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31430993,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,310,PCE,,HIGH BAY BIN,20180223,143756,20180223,,,00000000000000,,00000000000000,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180306,154315,20180306,,,00000000000000,,00000000000000,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180306,154315,20180306,,,00000000000000,,00000000000000,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180306,154315,20180306,,,00000000000000,,00000000000000,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180309,163359,20180309,,,00000000000000,,00000000000000,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180309,163359,20180309,,,00000000000000,,00000000000000,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180309,163359,20180309,,,00000000000000,,00000000000000,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180309,163359,20180309,,,00000000000000,,00000000000000,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180309,163359,20180309,,,00000000000000,,00000000000000,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180309,163359,20180309,,,00000000000000,,00000000000000,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298588,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2700,PCE,,HIGH BAY BIN,20180312,113020,20180312,,,00000000000000,,00000000000000,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180314,94208,20180314,,,00000000000000,,00000000000000,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180314,94155,20180314,,,00000000000000,,00000000000000,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180314,94142,20180314,,,00000000000000,,00000000000000,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180314,94133,20180314,,,00000000000000,,00000000000000,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180314,94123,20180314,,,00000000000000,,00000000000000,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,288,PCE,,HIGH BAY BIN,20180314,94113,20180314,,,00000000000000,,00000000000000,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255024,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,312,PCE,,HIGH BAY BIN,20180314,94057,20180314,,,00000000000000,,00000000000000,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31480233,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,400,PCE,,HIGH BAY BIN,20180503,22715,20180503,,,00000000000000,,00000000000000,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30777567,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,4,PCE,,HIGH BAY BIN,20180523,235436,20180523,,,00000000000000,,00000000000000,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31430292,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,8,PCE,,HIGH BAY BIN,20180628,172734,20180628,,,00000000000000,,00000000000000,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30725325,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,10,PCE,,HIGH BAY BIN,20180926,144751,20180926,,,00000000000000,,00000000000000,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255304,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,125,PCE,,HIGH BAY BIN,20181116,130422,20181116,,,00000000000000,,00000000000000,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32255304,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,90,PCE,,HIGH BAY BIN,20181206,123502,20181206,,,00000000000000,,00000000000000,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31316104,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,960,PCE,,HIGH BAY BIN,20190311,104104,20190311,,,00000000000000,,00000000000000,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31280771,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,16,PCE,,HIGH BAY BIN,20190325,113058,20190325,,,00000000000000,,00000000000000,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460381,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,778,PCE,,HIGH BAY BIN,20190328,144511,20190328,,,00000000000000,,00000000000000,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31280771,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,16,PCE,,HIGH BAY BIN,20190408,162324,20190408,,,00000000000000,,00000000000000,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31280771,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,44,PCE,,HIGH BAY BIN,20190429,135909,20190429,,,00000000000000,,00000000000000,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32263549,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,160,PCE,,HIGH BAY BIN,20190506,131122,20190506,,,00000000000000,,00000000000000,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31316104,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,425,PCE,,HIGH BAY BIN,20190508,115532,20190508,,,00000000000000,,00000000000000,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
